url,label
http://tinyurl.com/sarartewtewr?https://santander.com.br,1
https://currently0987652.weebly.com/,0
https://mondial-societe.com/index.php,0
https://recevoir-mon-paiementleboncoin.web.app/,0
https://qrco.de/bfIfeJ,0
https://l.wl.co/l?u=https://qrco.de/bf8VrGvSVsadwrwerhSV,0
https://tinyurl.com/3d7ahb4t,0
https://pub-28b6157a0bea4e0083b04d82091bef63.r2.dev/index.html,0
https://q-r.to/bfZJ6O,0
https://jksjkfuxuxuattux.weebly.com/,1
https://www.ctt-transit.com/home_1/,0
https://bit.ly/4i38bro,0
https://btinternetri.weebly.com/,0
https://rfyjnhj.weebly.com/,0
https://airmileswebmail2s.weebly.com/,0
https://q-r.to/bfJjAq,0
https://l.ead.me/bfUlOa,0
https://hotm.art/TKUgog,0
https://t.co/IDx7vV10FH,0
https://tinyurl.com/3ax72sak?santander.com.br,0
https://att-102913-105330.weeblysite.com/,0
https://hadalillam5.com/,0
https://pub-47752fad5d8046678118f8980f370361.r2.dev/link.html,0
https://go01fj9u.forms.app/it-department,0
http://pub-499730dcdd86437c95f914556661fa4f.r2.dev/link.html,0
https://xkidxa.weebly.com/,0
https://bit.ly/3C1zxxZ,0
https://ajar-boulder-globeflower.glitch.me/,0
https://docs.google.com/presentation/d/e/2PACX-1vTdvUTVgkyYMvNzUvasLVk4AIrcabDQx3cX0CN04UsTuxvuV3jiSut7rFocTfy2_stD8jJhQ0zEqRHW/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://pub-06a0ddd488ad4d718aa2fe44a42ac548.r2.dev/index.html,0
https://qrco.de/bfBdNx,0
https://ipfs.best-practice.se/ipfs/bafybeidhkcsx3mtqtvkbnmefitr6fb6yjnv7etufsw2nqje2bvfpmnbgoe/aaaaaccccw.html,0
https://accordresults.weebly.com/,0
https://tinyurl.com/tb4k7jc4,0
https://att-104506.weeblysite.com/,0
https://qu2cvb.webwave.dev/,1
https://securetelstraaccount.weebly.com/,0
https://lclsettings-vxds.firebaseapp.com/,0
https://despachantepe.com.br/Webmail/21/Webmail/webmail.php,0
https://bit.ly/3VMFLb3,0
https://docs.google.com/presentation/d/e/2PACX-1vTzl67_GMKf74Izfcg1K_kuB61DRLSxabduVKbswpJc86WZGT06YYV6kZXKnTMaq6xrqbjD3SyBm0Ee/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,0
https://att-102660-103646.weeblysite.com/,1
https://shutterislandsid2.blogspot.com/,0
https://bafybeia2t2c2qkqyc26nwrxxbtbaoglkrlc5ofo7gbfindoctoyefkqzqe.ipfs.w3s.link/russell.html,0
https://q-r.to/bfG5ws,0
https://docs.google.com/presentation/d/e/2PACX-1vQeSx5AY-ilpQbvCWdJ_qnEcdoKunsHqnJUYyTRSQDPnsC3ZjJ1aLNjDyunvo8d1-K_SW3cb_1PoKvr/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://docs.google.com/presentation/d/e/2PACX-1vTAjonXeNhwksDfaoMc91zr80evbeMKErydlcEHqyzUPdSwBqnaLElo38m5gL0mUkFXIgTtINX62Tmn/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,0
https://sites.google.com/view/currently-update12/update,0
http://www.ionosesfacturas.rf.gd/?i=1,0
https://robiox.ru/games/126884695634066/Grow-a-Garden?privateServerLinkCode=31867325084466435169182797249202,0
https://pub-68024cd3efe340b2a7918395aa21146f.r2.dev/index.html,1
https://crash-two.web.app/,0
https://www.sbisec.027renliu.com/auth/realms/msweb/protocol/103pps/,0
https://www.dropbox.com/scl/fi/zy5yecdxkqjfs3tvzofcb/BT-Broadband-Bill.paper?rlkey=sponaorvrgnvv9h8ydm3t8v14&dl=0,0
https://q-r.to/bfJ2NL,0
https://cup.fhi.mybluehost.me/verification/auth/sepo/,0
https://routemain.web.app/,0
https://vrkgroup.in/.mhk/MailUpdateFresh/,0
https://efqyemjuzgxrpd.web.app/,0
http://new.express.adobe.com/webpage/OWynUwakIfzZp,0
https://tinyurl.com/wls-truk,0
https://new.express.adobe.com/webpage/EW01NPTsmacjO,0
https://pub-271f8cf435184b4aaad9058343044657.r2.dev/agdjfsdafjmaksk%2Chjss%2Ch.html,0
http://4569-5690.free.nf/verif.html,1
https://webmailfree3.ukit.me/,0
https://l.ead.me/bfGwUF,0
https://new.express.adobe.com/webpage/DyRTH5UfuWwPa,0
https://bit.ly/40FrfFX,0
https://nipepe-3d2ee.firebaseapp.com/,0
https://kinucoinlogin-797667.webflow.io/,0
https://pub-9fbd1ebdd08a4ed193942e47eac698ac.r2.dev/end.html,0
https://ipfs.io/ipfs/bafybeifqxhc63karh4xpybufpfluco6odalsodhk3hxnkfrwtdnjzzffi4,0
https://bpostdouane.com/index.php,0
https://docs.google.com/presentation/d/e/2PACX-1vQekX1CZHyjGYbYWLLW-Ste6htrpi38VHIPIcNKi1RbDC4P2cxWnSNqGl9dMckQN6AmJ-vSFM1HnrL1/pub?start=false&loop=false&delayms=3000,0
https://kucoinlloginin.webflow.io/,0
https://nx.tn/MHnNl,0
https://getipass.com-esxb.win/,0
https://sbc567874103564.square.site/,0
https://node-resolver.firebaseapp.com/,0
https://9240e81c-68bb-4a2b-aec1-2ba32901aee2-00-1s7bkjm2x8m9o.janeway.replit.dev/index2.html,0
https://pub-8a18d52acc7e43a9b314a2a51fc18820.r2.dev/odomodo.html,0
https://docs.google.com/presentation/d/e/2PACX-1vRz17aUnJU6fY_Y23LRW2gCjmNznnFV73XFqgvewEb1esGXNuWn-Oq4JG4RduHv64XeGWap0nER1HTr/pub?start=false&loop=false&delayms=3000,0
https://qrco.de/bfW6WD,0
http://toncoinsp.com,0
https://9.nyccitypayvd.top/,0
https://tinyurl.com/dil-truk,0
https://laclinicamed.com/#bckbtn,0
https://attnetslkjf.weebly.com/,0
https://tinyurl.com/yc5dnkkk,0
https://sweepstakess19.godaddysites.com/,0
https://qrco.de/bfG2hm,0
https://app.duxavian.online/index3.html,0
https://waselegypt.com/comcxt/,0
https://tinyurl.com/2d3blrjy/?fyo=slpfwu&amp;q=OTE1ODA7MTA5NjQ5OTE7Mjk0MjsyOzE3MjE4OzIxOzIwMjUtMDQtMDYgMTc6MTM6MTY7MTA7NjtsOzs%3D&amp;6-dyrsgh=gaodnl,0
https://bit.ly/4dWk27r,0
https://snetmailsecure.weebly.com/,0
https://msha.ke/gyrhvddjg,0
https://onlinebci.webcindario.com/,0
https://akunamatata00fdf45.firebaseapp.com/,0
https://secure-my-blokifi-sso-cdn.webflow.io/,0
https://tinyurl.com/23leg2hh,0
https://mymailhcv.weebly.com/,0
https://q-r.to/bfJYTQ,0
https://t.co/INx5eGxYjQ,1
https://c0att-dynamlc-056.weebly.com/,0
https://pub-dfa5dc9b1b264e89b08343cf0a26450b.r2.dev/mod.shtml#aWZ1Y2tlZEB5b3VybW9tLmNvbQ==,0
https://docs.google.com/presentation/d/e/2PACX-1vSPSd3sXZzgrIUomR3PYOc6xNRxdADCSdPy_oilyV9ryWJayHjS3sluTIhpHOUdwIDbVOAXD8RtvEwE/pub?start=false&loop=false&delayms=3000&slide=id.p,0
https://pub-af5d7935fe154626a7cf01e7f0f34be2.r2.dev/roundcube.html,0
https://new.atsspb.ru/zone.ee/login.php,0
https://tinyurl.com/kdglnt4fv3tu,0
https://bit.ly/3V32Er9?qKA=m0t9UTktN8,0
https://docs.google.com/presentation/d/e/2PACX-1vTbnduiqg5etkXEwFIX9kZMGT2bjl0sVXlypevP_2V794VCsifa7kfoL0VE2XL4z0ZElthwth0v6hPV/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://l.ead.me/bfInjL,0
https://comasporium.weebly.com/,0
https://dm640746a23c.myportfolio.com/,0
https://newebamilforhswca.weebly.com/,0
https://pst243.wixsite.com/cft1,1
https://docs.google.com/presentation/d/e/2PACX-1vQUZM7rRTyO2y6oFOgLVbXK9UQiDf1nOcG27l1NkyYBb0I5H2SmgINqNMXwn7nUBqxsppOSBveHFm4A/pub?start=false&loop=false&delayms=3000&slide=id.p,0
https://kailoswlpsa.blogspot.com,1
https://367b6313-2b32-47dc-96e6-6c230801acdc.usrfiles.com/ugd/367b63_b6dbef95ef594eb99a2c69c40ba0cfd0.pdf,1
https://q9acc.cn/WFsehGmgxU/,0
https://www.dropbox.com/request/vJUsYvW9BMp5f8EKfZRi,1
http://forpetbuys.com/,0
https://ampliaciones.zonaplataformasdigitales.click/,0
https://telstra-100218.weeblysite.com/,0
https://pub-f4a72e7216b44d24addf91fedb99ba11.r2.dev/link64.html,0
https://sites.google.com/view/gmxofficehgfh/home,0
https://pub-fbbe318dbc994ca1a49eaf6564351296.r2.dev/index.html,1
https://orange2540.wixsite.com/my-site,0
https://auth--fm-start--ttrezor.webflow.io/,0
https://docs.google.com/presentation/d/e/2PACX-1vQtIkynxvlvWrVDeM1gthqZ8ECJfLkLR_QUZ7RonSOXaFci6CbN7AYqko_MgH44PrijckxQIve8kLeW/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://authu-ledgre-apps.webflow.io/,0
https://httpss-www-robiox.com/users/1104037769/profile,0
https://bit.ly/3U7wSsI,0
https://allegrolokalnie.d-5283853.xyz/,1
https://tinyurl.com/MyVoicemail,0
https://capfedc.firebaseapp.com/,0
https://docs.google.com/presentation/d/e/2PACX-1vSKHNY-_Hg7V5PBT1T3e3SLpUOENOcHIxzTDMEbLahaK1llMHaAyqDHmlsZB6ylFvQMONnBdbeQZU9O/pub?start=false&loop=false&delayms=3000&slide=id.p,0
http://tg.dd.free.hr,1
https://toystodolls.com/l/TFXxpwdh0V0rcHBvw8TkW/link?token=eyJpdiI6IkZtR25EeXpLekY2Z1hNaS8yVnc0SFE9PSIsInZhbHVlIjoicDlFZzhBekRSdXRDdWVJQVp0UEgxblY5TndqREFIS2tzcG1iVGVHeUZ2UT0iLCJtYWMiOiIyMjlhYjNjY2YyMmNiNmNjZjcwNDcyOGEyNzBhZGEyMDNkNGIyMGIwMTgzMGJjOTRmYmRjNzU4ODk0NzE1ZGExIiwidGFnIjoiIn0%3D&amp;_luuid=368e752a-4537-4160-8fba-cb690e3bbc85&amp;_sid=eyJpdiI6InRJMmtxNHBiN0JLdDRpQjR3d3RiWlE9PSIsInZhbHVlIjoia1gvNmwyWUpmdGZhYVozc3FhNFBwYXV5QVdhQlJrU0pUa21SVzB4cDJOYXY3Q3ZGKzZHSXVleEtubEhUMlQvcVppTU5WNkIvWXVCVmpKRnZlQitGaDVPa0s2RStuTjdwNDZYbWcwRUJrV0NTMDBxV2IzRUtDa05PZHJBMjZ4ZWU0THU0NU51UDBPdXhic2xhamFiUnErdnlaQ0hwRUtRU2ZRZlhST01SSkIwQnJTL1dOd3p4UnU3eU1RaXd3S3FGR3Rudjg0Nm9KR1lwOUM3RXkvQ2lrcmpLdnM1dC9ZZWZZNno1U0taVFF2VGFNTkp1bVh2NEVGam5HVlB2dmloM3VWS2pOS2J5TWhWVGdtY2dDNlQ0RVQvM1BONk9VTUpKY2NsL2tHY1JuWi9zRnVoVDdWU1R1Q2o0blNIaHhyK2V0WHYxYVdqTDBUT3FaaG9xRDQyWkFjWitPb0YvbW5uUTJ2aUlTaGZCSFhob3pjdkZiSDFMa2xqWWVsQUVaWTVQeVVvSTFrVFBtVU1RYkFIdHhXQ0hhYmV3YkpBZnp0dUQ1bXJFU2xoY3h3V2pNZ2hYU0lEQmlGWERERlowWDEyZEIvNWxEc2JUNlcycUE0dDFWSlpaL0RtNE4yRndsZlhSY2VBencwa2VsTHlnTThqdEFNZUVrcVh6cDBLTG9qaXEiLCJtYWMiOiJiOTEyNDQ4ZGFkYzYzZmI5MDc4ODkxOWU0MjY2YTJhZTM3ZTBmZTcyMjA1NDY1Y2ExZmE4ZTM0NDUwNGIzNGJjIiwidGFnIjoiIn0%3D,0
https://new.express.adobe.com/webpage/qQ8y2kcoD6saX,0
https://metasupport1000759136.firebaseapp.com/,0
https://pub-a51158df71b44aec85ad495337e9ad8a.r2.dev/lulaluli.html,0
https://godoyi4203.wixsite.com/godoyi4203,0
https://l.wl.co/l?u=https://qrco.de/bfEVzbCSvgrewgw4t34,0
https://docs.google.com/forms/d/e/1FAIpQLScslys_IgUwVtCPvVoY5VoT1qxMhbJUhwTJTv0JAeaN598JtA/viewform?usp=pp_url,0
https://tedfdfd.pages.dev/,0
https://liendemail01.wixsite.com/my-site,0
https://teflcd.webwave.dev/?forcePageWithoutCdn=true,0
https://fgx15z18l2c4d-pages-dev.translate.goog/www.matsui.co.jp.html?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,0
https://pandithsushanth.com/?mortred=&visitorId=67631caadae023a05d5895d3#3,0
https://attyahoo.github.io/att/,0
https://chronomonsuivi.com/index.php,0
https://sites.google.com/view/dueghbjfhrg,0
https://qrco.de/bfKApi,0
https://servimarkess.blogspot.com/,0
https://docs.google.com/presentation/d/1-3pSlAStvL2pV7GAgeu6i1e6RSw4NbdUsfvMk9wC99I/pub?start=true&amp;loop=false&amp;delayms=3000,0
https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WeiTNFUREtEVTNMTTI4T0RESVRENTNIVEU2REFSRS4u,1
https://easying-f5b8c.firebaseapp.com/,0
https://ow49400303.web.app/,0
https://docs.google.com/presentation/d/e/2PACX-1vTKiFTPSauQjlASWGvezcWn_xuxcZXiQk38kolXqtt9ZGhCK8bpU_Ar2aL-kvDbUNREtA59osATSAG9/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://docs.google.com/presentation/d/e/2PACX-1vR5sv4vIqSIPsrzLlV_HDolvOI2xJYwbarWIe_Dg1U5v4SUEg0xMSndVNzaEGFGFHunpgAAZDgW93Cx/pub?start=false&loop=false&delayms=3000,0
https://www.stores-dofus.com/fr3/mmorpg/actualites1/recompense/parchemins/succes.php,0
https://bonheurterrirose.firebaseapp.com/,0
https://surl.li/qaoyfh,0
https://biancalentinidesigns.com/worknotes/threads/,0
https://qrco.de/be1ZPa,0
https://captcha-connect.pages.dev/?iduser=TkRnMU1BPT0=&Ri=WF6vK,0
https://io-web-ec451.firebaseapp.com/,0
https://domainadminftp433.weebly.com/,0
https://q-r.to/bfEo1E,0
https://nevergoastray.weebly.com/,0
https://mo-govcjl.win/,0
https://docs.google.com/presentation/d/e/2PACX-1vRJV6w01EqugNDAezdU8bNbt51tWUac79wuYY9btADwdcQgceV00Zh1lT3OQBwD39fp6Uc9ewtb06xe/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://rf-originreward.weebly.com/,0
https://docs-en-treezor.github.io/en-us/,0
https://qrco.de/bfIHJ1,0
http://pub-1908aa068b8449b9bea9726229347bb8.r2.dev/index.htm,0
https://qrco.de/b23c11GU980202RR29Q09279MN37Yt?qs=EBMNc97QgZAPOdG38KULkuDcWTc4297XCxoZgreH,0
https://berlitnunbgg.web.app/,0
https://976tep2sg8.vk.com/challenge.html?hash429=bSqCZqHHTUk2H02g6VHWttmIGSH5U1_34GqACCVkkc7Ismy-ssb7u21LNkF4IjeWQ7eHOdF3cSllUWCJIXkqjJLwTLV_VuusO3xOrg1FkKAo3UOcT9ygpwZnzWojIorIX0PgWw_7lxQVAURX&redirect=/away.php%3Fto=https%253A%252F%252Fviewmyprofile-activateinfo.es%252Fde&sign=KpZNZmzqKcAwTbM5DIRlkw,1
https://com-pls.win/,0
https://sentinelcontact.weebly.com/,0
https://currently98897.weebly.com/,0
https://q-r.to/bfNyBl,0
https://t.co/W0r4dg10bo,0
https://l.ead.me/bfGwt8,0
https://pub-1c8eb7325f8744899abeb7c0edaddc51.r2.dev/index.html,0
https://gmuaniflogain.webflow.io/,0
https://widget.elfsig.ht/77cbfe94-95c3-432f-b395-8b566c3285fb,0
https://magic.ly/loginserver00,0
https://reload-page-10005584785.web.app/,0
https://gmxfka.web.app/,0
https://breezy-shiny-poet.glitch.me/,0
https://bit.ly/4cTSQ9w,0
https://netzero-107383.weeblysite.com/,0
https://bit.ly/3A6oTFb,0
https://docs.google.com/presentation/d/e/2PACX-1vSuLjEbfy8Fm9AoWxqD4wqlyprBTfIlY28lWEA9qYv4_s_HGdfMfKrImIwbQ8jjc6OQbxyk0unTQPU_/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://docs.google.com/presentation/d/e/2PACX-1vQKkRksLvIdH9hGtCIZDO2FGOqXxO7uDdDTH0TWCX_79tohik2Nyxss0MJAdPypr0D025wyOZCVHVhP/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://docs.google.com/presentation/d/e/2PACX-1vQgHwi_eXOWnLaoVwRxSg-iZ56wgbO1R0QPcIUO2WihKLYL-NspvKbrqFODIXtD-9mP_PNfPHlOQaKG/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://pub-ff3e5846e4294ff19c438759f138f1ab.r2.dev/index.html,0
https://qrco.de/bfIo1F,0
https://runforchelsi.com/sbl.html,0
https://t.co/oswpNorsXV,0
https://weddingandevents.hu/improvedelecview/app/login.php,0
https://tinyurl.com/4wawn323,0
https://app-id6016.firebaseapp.com/,0
https://tiwofiana10.firebaseapp.com/,0
https://qrco.de/lpq9zgw6mphb,0
http://43.156.7.24/v3/signin/identifier?dsh=S-805113994:1662814406464633&amp;continue=https://accounts.google.com/?&amp;xrealip=178.162.209.129&amp;followup=https://accounts.google.com/?&amp;xrealip=178.162.209.129&amp;passive=1209600&amp;xrealip=178.162.209.129&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQDHYWpS3KePIJjxVe9GUIMY9sfGdalrmMnlsX7vDtSzt4i___e-SiccH2-9JRhu7nXyI6B710IPSA,0
https://docs.google.com/presentation/d/e/2PACX-1vQGvpXZt1ebYOHWjN6nIFT93sczurqBgW7T5fa3DQzpUdn08J0ZR3Qs6Aa-n1PbVil14t4Z2vshYM3E/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,0
https://geminioogin.webflow.io/,0
https://q-r.to/bfEuVb,0
https://cruiseplanners231.weebly.com/,0
https://kaywa.me/2ccrp?profile=wbnt4d,1
https://docs.google.com/drawings/d/1OsqycIkB7nvzaZVq0Q8ICInZQNCQTmjGPn8V9Vry4AU/edit,0
https://q-r.to/bfJiua,0
https://metasupports-businesscenter.pages.dev/,0
https://docs.google.com/presentation/d/e/2PACX-1vR4dfzadDShFs0YY7lAYaERzq-YMftD7yK-uGlfc09OKiqhmo4l7_9ma3aVWn_ihbGtJmehOcDQTCel/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://docs.google.com/presentation/d/e/2PACX-1vTtceNEHY0KoJnvGq0GHfV2QbFpE4y8fm1cwoXLW4Z2bCHx3Be7uEvE57Z9bSFSEj03H8r1HI7PneJT/pub?start=false&loop=false&delayms=3000&slide=id.p,0
https://new.express.adobe.com/webpage/qBpV20XYn3Lm4,0
https://mainevalidate.ukit.me/,0
https://qrco.de/bfKbLl,0
https://pub-e42cb528b102447385e3145197916f51.r2.dev/owa-pageeee-owa.html,0
https://btrestore365php.weebly.com/,0
https://webdisk.38-129-139-214.cprapid.com/security-check/signin,0
https://q-r.to/bfa33Q,0
https://veyzq.cn/OACfT6/#/,0
https://xz0506.cn/index.php,0
https://l.ead.me/bfJLyr,0
https://service-familyprime.com/index.php,1
https://wallet-connect-demo-app.web.app/,0
https://l.ead.me/bfJMvy,0
https://distribution-colis.com/,0
https://l.ead.me/bfU5zg,0
https://www.galiciacgu.com.ar:443/cgu,0
https://bit.ly/3BQ9QAu,0
http://zuza.stefek.szczecin.pl/Webmail/0/Webmail/webmail.php,0
https://docs.google.com/presentation/d/e/2PACX-1vRwZu-rii4Zlm5Yg8iR1Eb4en5Ih06k8NJwitVWFVLJE30xs8fbeYVB_u3ViNGrcfzgUDsjhERcYsoO/pub?start=false&loop=false&delayms=3000,0
https://ultrawinnaxelfr.firebaseapp.com/,0
https://bit.ly/3X8Qiht,0
https://www.beyondborders254.com/eiajrhomutbkrwhbazvqv5z4wolo5qgjmknt4d72mz6pktvfx5b7se-index.html#redacted@abuse.ionos.com,0
https://www.flowcode.com/page/yahoo898,0
https://bit.ly/46tqOzD,0
https://begin-trezor-io.netlify.app/,0
https://tbaytellcommunication.weebly.com/,0
https://docs.google.com/presentation/d/e/2PACX-1vS3oPR5Ch4JxK1X700yHUL2i893W5pQPlT310e_6AMv_lo7MhQ7b_uZeXyIee9oZ-CNNeAgnIRYaf-q/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,0
https://abcappsiteinst.azurewebsites.net,0
https://portaly.cc/emmanuel352,0
https://gbwacarte0uinfoky.weebly.com/,0
https://n4ci02023.webcindario.com,0
https://l.ead.me/bfOso1,0
https://docs.google.com/presentation/d/e/2PACX-1vR7At5CvdfB6-cI0B263ETNacD7carJ9wKFWuH47hDvh1DZmDgme6w8BZ3x_JHfMbXBXgHHKbGOUteM/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://www.4mfformats.com/IRS/index2.html,1
https://allegrolokalnie.pl-8883449993.shop/,1
https://e-zpass.com-chargevt.icu/,0
https://q-r.to/bfNvy4,0
https://qrco.de/bfYeMv,0
https://docs.google.com/presentation/d/e/2PACX-1vRE8Ys997wOZCQn7pskKydZUQYtymXfDIhRIiUeF6HafpaUQU5VzsChcMUOOEuKmLAi9cXS_DbdTKKH/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://docs.google.com/presentation/d/e/2PACX-1vSz_3NfWWQOS5ybVddQmv64KG7osxahaSBa_CnNgYa_aVGZAbrzeaZiK65HuVuqdZWBFaBiexIPkVdR/pub?start=false&amp;loop=false&amp;delayms=3000,0
https://swaip-poocoin-app.blogspot.com/,0
https://q-r.to/bfTW7w,0
https://ipfs.best-practice.se/ipfs/bafybeidds4ubpkzv2tqu6lg7kgb3gbmjycdnawepng5am3tr37fnfgd6zi,0
https://nnfems.com/Webmail/80/Webmail/webmail.php,0
https://tinyurl.com/y73v5c8z,0
https://todolar.com.br/stc/gh00384.html,0
https://l.ead.me/bfbPdD,0
https://onedrive.live.com/view.aspx?resid=39C3C6D16A018155%21117&authkey=!AB1IELDl8un6BaQ,0
https://www.miricanvas.com/v/13j839e,0
https://telegra.ph/PDF-09-20,0
https://tolls.txtaguxr.win/,0
https://easying-f2b8c.web.app/,0
https://facebookrecreation.webflow.io/,0
https://videotronmail8.weebly.com/,0
https://opgnvnfvdf.weebly.com/,0
https://ceres.de.hostns.io/~net/,0
https://campsite.bio/nfgsk,0
https://web-ezpassgroup-updatebill-toll2.distancekyulabs.homes/?FuICBxPY,0
https://dwload--ledgre-web.webflow.io/,0
https://domappcheckomeg17.web.app/,0
https://docs.google.com/presentation/d/e/2PACX-1vRlmVF0AzHplBrNGC5XUsIsdT5hxED0OD6og213c-A2Szik0AcFOJX8-TV7-BhvuYq-Ih8Vglb_CuJs/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,0
https://konto-debixapp.com/hilfe/2144/desktop/index.php,0
https://qrco.de/bfK5SZ,0
https://ms.gov-cssaa.win/,0
https://authtzcmjbvtzmnjymailssocl.firebaseapp.com/,0
https://www.dropbox.com/scl/fi/rqslx19t9kcngzypur9aq/BROADBAND-VOICE-MESSAG,0
https://tracy360oliver.wixsite.com/my-site-4,0
http://129.226.211.41/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=35.203.245.183&amp;ifkv=AWnogHdfHQsmBGDN2JqdZTauEZOGO3tA9edlVBP5FzJ7mZuxiybduyGCH2XynxG_9HIP-_gd6Wi-FA,0
https://help.flhsmvte.win/,0
https://server-networksolutions.web.app/#adsf@adsf.com,0
https://tinyurl.com/23m7hhgq,0
https://vbrnrrg.top/Fl7N8i8,0
https://boardband.univer.se,0
https://qrco.de/bfGjqv,0
https://dreamdiver.nl/,0
https://frpostale.firebaseapp.com/,0
https://my.forms.app/form/61fbd0ed6ab665110baf7c8d,0
http://43.156.7.24/ServiceLogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=35.203.255.98&amp;followup=https://accounts.google.com/?&amp;xrealip=35.203.255.98,0
https://docs--trrzr--cdn.webflow.io/,0
https://tinyurl.com/3hta7a5z,0
https://qrco.de/benipr?prime-update,0
